https://knyttlevels.com/levels/Healy%20-%20Race%20to%20the%20Pumpkin%20Patch.knytt.bin,Race to the Pumpkin Patch,Healy,Small,Hard,Challenge,2,605201,Can you make it to the Pumpkin Patch?,Ending,,H4sIAAAAAAAAA+sM8HPn5ZLiYmBg4PX0cAkC0nIgzMEMJHnexU0AUizpjr6ODAwb+7n/JLIC+YzFQe5ODOvOybwEciRLXCNKgvPTSsoTi1IZAhIz80r0/FxDFMqM9Uz1TOx6z5QBFSUE+IS4cnFxrs2S7IuUPlklXQ8UDFdjY2NjKBb/PkUWyNtTLLsgSfxZt9yNZtkIS1FOV/lvU2SzPJX5xHgdDISqg1UmZ1h+miR7bVqArgIPu4nk7/WxEVnKa6ucP62M/jpZbn2UjJ3gFRegQQolQX7Bf/7jBX8UPdamAj3C5OniGKJxfu/l02XNCgJsCWxK7YyOAnuWeNb8P67z/Yarzd0t/9uMaxZweORNV/x/okP8TPqe8/MrpdoSD/Xb/GkL1pux4L2ykfC5Sp3nR8r39TtxxNoY3p+a8sIzVTJUZo2hufsrgVs/jiffcrwREnng0GcNr5w311dnaPZEaJ1YvEbGOjmJaWcCt+9ZqSv+z3TE86Iv2YTO+vbFInp6q+dSRrenc9bsevTzrqFJQ0V76j5Rs76ma+pr36/z2X7deEeCT/WBwP3Sn9fJfPn5q+tmxtNtuhF3tB5POxoYrf771MXeKwIrZGambNPdLO/5pSTF8MJ2kXvq19YrHjN0ZNR4df55rdyh4lu1Py/vfyJdPVPC3f9s2wtgyDF4uvq5rHNKaAIAxihWlRUCAAA=
https://knyttlevels.com/levels/ann%20-%20BVB.knytt.bin,BVB,ann,,,,0,36181,,,,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeCAMAAAAM7l6QAAAAP1BMVEUAAAB7fH74+PihoqRGSU4sLzVfYGQlKC7///+MjZHi4+PHyMkeICLt7e09P0QTFBY2OT5SU1ZtbnG5urvT09SLAA4MAAABF0lEQVQoz42T25bDIAhFvQFeotWY///WGiOJSTtret48GwVUBM16iV2TIW5YHFq+42Xg18/YOUnSDQ0OhQ1hradqh+SRGpGNhiNpXtVeunPkL2zRxLHSDRdlY5YTDoCdh9y7bjs15xPdB0Ct9SgsNWcFf2HrdQGA0ZbYmpGMv3CXYrxX6hM41bBZXVB3vO6rKCGjFNIAmboHRMaja+8wtcNVKFTCJz5ztwAIdmNcHrgFYPbbLXdX5MpjwsBYcu5EZ2OB5A17JJD66nvNOOGas47ztQSqy4nreIbp1sAFLm0DVPaBk7PHdlTGKPsFl+NwB5t9YtU+jT6+Wjo7F+YUZZPGT83s3ceA5+CPKRlTdI3JA9NjDv7BbxNBFlPJ9V5YAAAAAElFTkSuQmCC
https://knyttlevels.com/levels/Purple%20Pineapple%20-%20Regina's%20Adventure.knytt.bin,Regina's Adventure,Purple Pineapple,Large,Very Hard;Lunatic,Challenge,2,10507508,She isn't very good at listening.,Ending,Angel;Karel;Denied;Denied2;Alice,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeBAMAAADJHrORAAAAGXRFWHRTb2Z0d2FyZQBwYWludC5uZXQgNC4wLjE51NayZAAAAAlwSFlzAAAScwAAEnMBjCK5BwAAABJQTFRFR3BMBwAACxIhlRM+0reZFSE/fdFH6gAAAAF0Uk5TAEDm2GYAAABQSURBVBjTY2AY6kBREIXLJCgogMxXUhREUSCq6OKIwhdEkxcUQeWroKoXCnFEMV9I2ZABL1/RGEW9oKIwKl8YVV4Ajc/AKIjmYQECfEZkAQAoaQY24PqTHAAAAABJRU5ErkJggg==
https://knyttlevels.com/levels/Amnesia%20-%20Madlenka.knytt.bin,Amnesia,madlenka,,,,2,14608631,Juni has lost her memory.,Ending,,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeCAMAAAAM7l6QAAAABGdBTUEAALGPC/xhBQAAAAFzUkdCAK7OHOkAAAAJcEhZcwAADsMAAA7DAcdvqGQAAACfUExURW8wmHIxnGsrlGA1fQgCAQIAAgYDDG8wmXEvmD46NwsMFG8wkRAFBWs5jS0oJQ8DEgsFHxQTHGQtil8+dnc3oPDu7TYyMCYjHxgBJ9G+qm06lRMeO0M/PmhIexEWKcmxliQKN2Y3huLRwtS5meXk5NvFq2xbTiMQBL6li4hIrn0+o2k/hlhTUVY1Zlsbgvz9/nZwcIZ3heC2/xgdR1tGZ9PorikAAAH5SURBVCjPXdPrmpowEAbgkPNCYiAcBJSTaGG1Hrbt/V9bZ1C72u95+MPLhMwECMFEkQpYkqzXq0eKD0xREBogXygdhJBitVpDPv6FBBT4+JnRuiz7EgrXq2/ekgCqFf08BsraUyOF4N+8/bkwUXhFqq7juHTI2y0q8Et0VjPPmtJwURTL5t45okp7Wzpjii3u+7VaKa1pprUizHHhnFzDI2/V3ltr67px0kEXuP6LwtYGJ6VzTrjU1j4tOX9QkCmV/YpjDhFwubiPau/9470ZvjmFpqXEB0SSJD3z0HSgFqcKpg4MuzbQWJiEcco0vRvMRSnFnPuxBDlpz2dW49Rw7KARM2Y8VOPccRPG7SZ2cUqOYAGciNY6Op3NXFWGd90k5CaUvSUU189ooPXRnxuzq3awRmc4cjMAIQdHrT1zCay9O8xjNy2cDtgzgVKIPxl+qKpDN47zZJ7VuPOFacrvPE8TT+InKzwIDDS2g4wzF227QWbP04Jo2/yBgU5dB/x70wqZvnJErO2dMFUlRLtpwx7G+so6CHwsxT4XYdiGhg2E/sekTICNAObMKvLCcCjElhw4z5M44akl0RvbIf36ul3z2y1EPkURDvxCsC34mCxze6wVeKCwON6k9NF3BCzz/JrvQi7DEKqB4Q+53Bmr5X5/FctHIxf+C1gBLSxVP2AMAAAAAElFTkSuQmCC
https://knyttlevels.com/levels/StraightFlame%20-%20Zepsiman.knytt.bin,Zepsiman,StraightFlame,Small,Hard,Misc;Challenge,4,20094257,SAVE THE DAY WITH Zepsi Cola(tm)!,,Act1Clear;Act2Clear;GotAllCans,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeBAMAAADJHrORAAAAGXRFWHRTb2Z0d2FyZQBwYWludC5uZXQgNC4wLjE2RGmv9QAAAAlwSFlzAAAOwAAADsABataJCQAAABJQTFRFR3BMV1Cf1wMN8pcbAAAIPbcUsxPjlgAAAAF0Uk5TAEDm2GYAAABaSURBVBjTY2BgYGBxgQAHBghA47M4KUGAigN5fEdBMBDCzRdxcXEUUsLNB6lWwssHcpVNcPNBXGPcfDAXNx/Cxcl3AnFNQ4Nx84Gq8fFBhiGbh87HH7544w8AeHw0M8znKLsAAAAASUVORK5CYII=
https://knyttlevels.com/levels/Harumbai%20-%20Oxi.knytt.bin,Oxi,Harumbai,Small,Normal,Misc,2,6913001,...Belonging?,Ending,,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeCAMAAAAM7l6QAAAABGdBTUEAALGPC/xhBQAAAAFzUkdCAK7OHOkAAACWUExURQAAAAJ4p1kYAJIBX6QAbQcBAiEJAMI0AACh3ACrgQEoN6UsAQBUchUADrwyA7QxAQBhSQAgGACddjMAIQRKZEkAMHkgAEARAIokAJQlBwAODACIZwAmHIQAVyt/snYATmEAQAA0JwBzVwBJNwCVcSYDEwBWQQAgLACe13cohrMaN2FWUi9DAACXzgBCWm0vGABznhcoRwDub0gAAAAZdEVYdFNvZnR3YXJlAFBhaW50Lk5FVCB2My41LjenhJ3MAAAACXBIWXMAAA7DAAAOwwHHb6hkAAABR0lEQVQoz21T55qDIBAcDWRFjaaYnhjTLuX6+7/cLSA5RecP+33DltkBACFlQ1gcxBw4qxOaWFBieTkTe2Cipi1arimRNhKCg6matPmEVq76DDiptxaNYU4LE8xFBRzVBR6fUWibH6Cr79q0XBIt+bzq2TBWYy+9lmdn23mz1/KYGYgRxxd19GmWt3L0WW076Tx+WNMb5UnX6UMez9I83KmTLkPKa7ovHVhRZuk+bWa7T7v9SV+6vJLZnknvDo/Z05m/mXa1syVrym35c8/q+Lmsnblb31dI1mW2o7FTvnFXMQCWrv2YfY+CtIg3NV3p11CbY8ojsgiClK89Hr8xI6HvIk1/gnsExF9p8Bm1UGZUmuDuut5ivl+WgcU75UUR37ydiIGsw5e6hqq9/iMN7/2NvZIb6hxGQn+B5tPTx8d/6arVypT/A7IxEwmbeaCfAAAAAElFTkSuQmCC
https://knyttlevels.com/levels/TigerNDV%20-%20The%20Disappearance.knytt.bin,The Disappearance,TigerNDV,Medium,Normal;Hard,Environmental;Challenge,4,47439370,Something strange is happening...,Ending,Morning;Evening;Night,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeBAMAAADJHrORAAAAJ1BMVEUAAABHcEwAAAAAAAAAAAAAAAAZAAANFjA1NTVZWVnYwKNfn+WUAAAFV5ZjAAAABXRSTlMqAEJTEcEiRt8AAADaSURBVBjTjdGxDoIwEADQQiJzrxhmRd2BwdniF1ywH+AgGt3lC/oRJM4OfgGJP+f1KEFdtISUx11zxyHgc4m/vdFfcaE/LZdf58M314YS8sEiqg0CZN4L0bDj3iJPmnO7owMBO4Xker+lAIqtcvKjrQbLYBpRfjXkK63WzdlQsHdM1/GCBGqALeD4RKUp07l0Ptm+eG9dH2zoCrMDlSWdzUDO2bSJqLNcnvsraDtQ+1v/vSW93/tnd8sZAMXLfJhHmE0A1WKcn1qZtBjnjSiNm4c3ouGF+Pt/vQDdGje6FBUaSgAAAABJRU5ErkJggg==
https://knyttlevels.com/levels/Introversity%20-%20Scrolly%20Polly%20Snow.knytt.bin,Scrolly Polly,Introversity,Small,Easy,Puzzle,0,264754,Wrap around the screens!,Ending;Ending True,,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeBAMAAADJHrORAAAAIVBMVEVabZhbbpYFAwRffndSb2xujoPTuJrr6+tpfKedsNsRGzN+6gbsAAAAxklEQVQY04WNsRHCMAxFJarQ6bsKXawC7tImTACMwAIUGYCGlhFghZRMiewoCYECnSz952/JRH/j7n2dK4/XhWvxU3hnGd6VrnmYsCap8INAqgLzkiMPoqBaiZDkVVZr1cgAkibh0G+7KDZq2oYl9JcLs/DTNIGx6rsuAsb2qY2F17arkrBwVjCDnVHvYto++tBbBOb30N11yZq4nDjcPvzNF+eB5T5M+OvrHOmSzudmzMxNe/BsBj42nofMk92eMk/2cZ/4DVbRK/E7YARvAAAAAElFTkSuQmCC
https://knyttlevels.com/levels/me%20-%20level.knytt.bin,level,me,,,,2,25447,,,,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeBAMAAADJHrORAAAACXBIWXMAAAsTAAALEwEAmpwYAAAAFVBMVEVHcEwIAADr6+sPIz/YwKbMrYsjQ3/R7htMAAAAAXRSTlMAQObYZgAAAEpJREFUGNNjYBgYICiIwmUUFBRA5huj8hmTRV1Q+ImBjijaE0Nd8Ko3E0W1T1hIAJWvhMYXUkRzLiqfUQk/nwHVOwwMAgz45WkFAKmVBo7qdhLWAAAAAElFTkSuQmCC
https://knyttlevels.com/levels/Sergio%20Cornaga%20-%20This%20Is%20Not%20Thirty%20Levels.knytt.bin,This Is Not Thirty Levels,Sergio Cornaga,Small,Hard;Very Hard,Challenge,2,3020211,There is nothing misleading about this title.,Ending,,iVBORw0KGgoAAAANSUhEUgAAAB4AAAAeAgMAAABGXkYxAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAAAxQTFRFCAECAOFA//8AERsz2E0RmAAAAEdJREFUGNNjCIWAAAayGQGsUIYDI5RhAGWEHFoIZZxohTJOwUQ+wRkw7UaiUAYXjMEE1RXKAGN4YTACYIoDQ1FEVkHAApIYAO4/X4oelV70AAAAAElFTkSuQmCC
